best	375.28
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	680.655	18	16	15	4	7	0	21	18	0	8	5	3	2	4	22	10	0	9	7	6	21	19	11	0	13	14	17	0	15	18	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	680.655	18	16	15	4	7	0	21	18	0	8	5	3	2	4	22	10	0	9	7	6	21	19	11	0	13	14	17	0	15	18	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.1	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.2	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.3	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.4	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.5	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.6	716.057	18	14	15	2	5	0	23	20	0	8	5	3	2	4	22	10	0	9	20	6	7	16	0	11	12	21	19	18	15	0	13	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.7	812.375	19	19	15	2	5	0	23	20	0	7	22	6	20	15	0	9	5	3	2	4	21	0	11	18	10	8	19	12	16	0	13	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.8	812.61	19	19	15	3	5	0	22	20	0	7	22	6	20	15	0	9	5	2	3	4	21	0	11	18	10	8	19	12	16	0	13	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.9	812.61	19	19	15	3	5	0	22	20	0	7	22	6	20	15	0	9	5	2	3	4	21	0	11	18	10	8	19	12	16	0	13	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	2	809.14	19	19	15	3	6	0	22	19	0	7	20	6	22	15	0	9	5	2	3	4	21	0	11	18	10	8	19	12	16	0	13	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.1	680.655	18	16	15	4	7	0	21	18	0	8	5	3	2	4	22	10	0	9	7	6	21	19	11	0	13	14	17	0	15	18	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.2	680.655	18	16	15	4	7	0	21	18	0	8	5	3	2	4	22	10	0	9	7	6	21	19	11	0	13	14	17	0	15	18	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.3	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.4	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.5	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.6	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.7	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.8	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.9	728.956	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	9	20	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.1	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.2	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.3	720.464	18	16	15	5	7	0	20	18	0	8	5	3	2	4	22	10	0	11	7	6	21	19	0	13	14	17	0	15	18	12	20	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.4	716.057	18	14	15	2	5	0	23	20	0	8	5	3	2	4	22	10	0	9	20	6	7	16	0	11	12	21	19	18	15	0	13	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.5	812.375	19	19	15	2	5	0	23	20	0	7	22	6	20	15	0	9	5	3	2	4	21	0	11	18	10	8	19	12	16	0	13	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.6	812.61	19	19	15	3	5	0	22	20	0	7	22	6	20	15	0	9	5	2	3	4	21	0	11	18	10	8	19	12	16	0	13	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
